Date,Source,Start_Hour,End_Hour,Production
3/26/2021,Wind,20,21,8311
1/13/2020,Wind,8,9,3845
9/22/2025,Wind,23,0,8892
1/13/2023,Wind,8,9,14537
7/16/2024,Wind,6,7,7743
6/4/2024,Wind,18,19,7459
11/2/2020,Wind,22,23,4458
10/7/2022,Solar,11,12,4853
2/24/2022,Wind,17,18,12191
11/27/2021,Wind,6,7,7605
8/7/2020,Solar,9,10,2665
7/10/2022,Wind,2,3,5201
7/13/2021,Wind,1,2,3421
5/1/2025,Wind,2,3,5525
11/30/2025,Wind,5,6,4365
12/25/2020,Wind,6,7,6272
4/19/2021,Solar,11,12,4484
3/29/2024,Wind,22,23,5301
7/29/2023,Wind,8,9,5340
6/5/2022,Wind,4,5,1412
8/11/2021,Wind,6,7,508
11/27/2022,Wind,12,13,8438
6/11/2025,Solar,8,9,5524
6/1/2023,Solar,11,12,8686
10/14/2022,Wind,9,10,5617
5/7/2025,Solar,13,14,11508
3/30/2022,Solar,14,15,3152
3/13/2025,Solar,15,16,5712
9/23/2021,Solar,15,16,5575
2/4/2020,Wind,4,5,10605
5/14/2021,Wind,19,20,5623
5/30/2022,Wind,2,3,4110
1/30/2021,Wind,6,7,5748
6/20/2024,Wind,7,8,4284
8/7/2025,Solar,19,20,3099
8/24/2024,Wind,3,4,6102
9/15/2022,Wind,7,8,1704
7/6/2020,Wind,1,2,6827
8/28/2022,Wind,6,7,3890
9/14/2020,Solar,12,13,4786
5/24/2024,Wind,22,23,645
8/8/2025,Wind,6,7,1464
7/10/2020,Wind,10,11,5130
1/17/2020,Wind,18,19,7402
7/17/2024,Solar,18,19,4046
1/2/2023,Wind,7,8,6552
2/14/2021,Wind,0,1,7245
7/26/2025,Wind,5,6,2295
10/23/2020,Wind,10,11,2714
7/3/2024,Wind,1,2,1771
11/12/2024,Wind,22,23,8223
11/12/2025,Wind,17,18,13595
4/26/2024,Wind,19,20,3091
12/20/2023,Wind,11,12,9752
4/4/2024,Wind,20,21,7001
3/18/2025,Wind,20,21,10105
4/14/2020,Wind,18,19,6515
3/2/2020,Wind,23,0,8448
1/11/2020,Wind,7,8,3308
2/10/2022,Wind,19,20,3020
10/13/2024,Wind,4,5,3330
1/16/2024,Wind,0,1,2197
9/10/2020,Solar,17,18,2293
8/25/2025,Wind,8,9,3906
3/5/2024,Wind,16,17,6764
8/23/2022,Wind,7,8,1085
7/17/2021,Wind,18,19,6467
4/27/2025,Solar,11,12,3596
2/27/2020,Wind,18,19,10596
11/6/2024,Wind,7,8,292
11/22/2024,Wind,14,15,15122
11/19/2024,Wind,21,22,11992
5/26/2021,Wind,1,2,5335
11/29/2021,Wind,12,13,4389
4/9/2023,Wind,3,4,3548
5/20/2024,Solar,11,12,5874
9/6/2021,Solar,9,10,2723
12/16/2020,Wind,23,0,7220
6/11/2021,Solar,11,12,4809
3/15/2024,Wind,4,5,9923
2/20/2023,Wind,2,3,3288
5/2/2025,Wind,18,19,4524
4/30/2021,Wind,7,8,1408
8/30/2024,Wind,23,0,5577
9/30/2021,Wind,7,8,1829
2/13/2024,Wind,9,10,7108
1/10/2023,Wind,4,5,7471
5/20/2023,Wind,6,7,6415
9/1/2023,Wind,22,23,1142
6/6/2024,Solar,15,16,8506
7/13/2025,Solar,12,13,9654
10/18/2021,Wind,16,17,5039
3/1/2021,Wind,5,6,4453
3/18/2023,Wind,13,14,11176
10/21/2020,Wind,15,16,14758
3/2/2020,Wind,13,14,7175
6/30/2023,Wind,1,2,2631
4/19/2022,Solar,9,10,2972
7/25/2020,Wind,6,7,1509
11/3/2021,Wind,2,3,3878
9/20/2024,Wind,22,23,3712
7/6/2020,Wind,10,11,7270
6/18/2023,Wind,7,8,2716
4/22/2024,Solar,11,12,11915
10/31/2022,Wind,2,3,1886
12/8/2022,Wind,19,20,2320
2/19/2021,Wind,8,9,6408
7/4/2024,Wind,7,8,7653
8/12/2022,Solar,18,19,4606
6/22/2020,Wind,5,6,1871
5/14/2022,Wind,19,20,1781
3/14/2022,Wind,23,0,5813
4/28/2021,Solar,9,10,1431
2/22/2020,Wind,18,19,8683
11/1/2024,Solar,9,10,3028
8/31/2025,Wind,20,21,3822
8/21/2024,Solar,10,11,7369
11/10/2023,Wind,6,7,13482
5/4/2025,Wind,7,8,5384
9/21/2024,Solar,13,14,4430
3/19/2020,Wind,5,6,1145
10/2/2020,Wind,8,9,9401
9/25/2022,Wind,17,18,4472
8/25/2022,Wind,19,20,4858
8/10/2023,Wind,8,9,3790
9/21/2024,Wind,3,4,3321
1/22/2022,Wind,3,4,3202
11/9/2023,Wind,8,9,9159
11/25/2024,Wind,0,1,18407
7/8/2023,Wind,3,4,4740
9/11/2025,Wind,4,5,10679
7/15/2023,Wind,3,4,6810
11/3/2021,Wind,20,21,3050
11/23/2025,Wind,6,7,9347
5/18/2021,Wind,14,15,5821
2/4/2024,Wind,10,11,8994
7/16/2020,Wind,0,1,1763
7/3/2020,Wind,2,3,3011
3/4/2024,Solar,12,13,9667
10/15/2020,Wind,11,12,6069
1/25/2023,Wind,22,23,1037
2/4/2023,Wind,17,18,2961
2/3/2023,Wind,19,20,5209
2/24/2025,Wind,14,15,13295
11/11/2025,Wind,21,22,14313
5/7/2025,Wind,14,15,11125
6/18/2024,Solar,15,16,7585
4/13/2021,Solar,11,12,6733
1/6/2024,Wind,14,15,9159
1/19/2020,Wind,2,3,4247
6/1/2021,Wind,2,3,5282
5/28/2023,Wind,16,17,6446
9/19/2025,Solar,13,14,12989
8/17/2025,Wind,6,7,5923
8/29/2023,Solar,12,13,6385
8/13/2020,Wind,23,0,2213
8/30/2021,Wind,7,8,3173
7/26/2020,Wind,0,1,4306
2/25/2023,Wind,2,3,3671
8/16/2025,Wind,9,10,8918
7/15/2024,Wind,15,16,10900
3/6/2020,Wind,1,2,11303
9/2/2023,Wind,7,8,2084
1/21/2022,Solar,13,14,6900
5/6/2023,Wind,4,5,1719
9/21/2023,Wind,15,16,8784
7/17/2025,Solar,13,14,9602
10/5/2023,Solar,13,14,6634
6/13/2023,Wind,3,4,3141
1/8/2023,Wind,1,2,12173
12/10/2020,Wind,4,5,5097
3/21/2023,Wind,13,14,8403
4/25/2022,Solar,14,15,7151
9/14/2025,Wind,1,2,4414
9/29/2024,Wind,1,2,1277
2/6/2025,Wind,18,19,11486
12/20/2022,Wind,11,12,11990
11/26/2024,Wind,8,9,6210
3/13/2023,Wind,16,17,16408
9/3/2025,Wind,10,11,18721
11/9/2024,Wind,3,4,1300
2/23/2020,Wind,19,20,9881
8/3/2020,Wind,20,21,4530
11/3/2021,Wind,6,7,3960
12/10/2022,Solar,14,15,3935
11/22/2024,Wind,11,12,15569
6/15/2020,Wind,0,1,2040
2/22/2021,Wind,3,4,6815
1/28/2025,Wind,13,14,20885
6/5/2022,Wind,14,15,8904
7/30/2022,Wind,20,21,2584
7/29/2021,Wind,21,22,965
9/7/2023,Solar,18,19,2452
11/11/2023,Wind,1,2,6863
3/21/2020,Wind,5,6,7494
10/19/2020,Wind,4,5,1525
3/15/2024,Wind,9,10,14005
2/25/2022,Wind,5,6,7242
5/11/2025,Wind,21,22,3052
4/4/2023,Solar,13,14,11558
2/27/2022,Wind,21,22,6470
6/23/2025,Wind,2,3,5291
10/8/2020,Wind,4,5,6790
7/3/2023,Wind,17,18,11708
2/6/2023,Wind,20,21,7870
3/30/2023,Wind,13,14,18316
5/16/2020,Wind,20,21,3193
10/3/2023,Wind,14,15,9033
11/20/2020,Wind,19,20,2773
8/15/2020,Wind,5,6,384
6/21/2024,Wind,8,9,2878
12/2/2021,Wind,2,3,5934
12/19/2020,Wind,13,14,9422
4/10/2021,Wind,9,10,5393
12/25/2022,Wind,18,19,9466
7/19/2023,Wind,4,5,2823
5/14/2024,Wind,17,18,6999
5/23/2020,Wind,13,14,7862
10/3/2021,Wind,23,0,5964
1/29/2024,Wind,13,14,8687
10/15/2021,Wind,19,20,1124
6/12/2021,Wind,7,8,1829
9/22/2020,Wind,1,2,894
10/19/2021,Wind,10,11,8475
11/7/2022,Wind,17,18,8246
8/21/2023,Wind,1,2,2603
4/8/2022,Wind,23,0,6694
11/10/2020,Solar,12,13,2552
8/30/2025,Wind,8,9,5384
9/26/2020,Wind,10,11,11643
9/3/2024,Wind,23,0,1253
3/10/2025,Wind,6,7,2663
2/16/2023,Wind,3,4,3980
3/11/2020,Wind,15,16,11361
12/27/2023,Wind,8,9,9035
10/15/2021,Solar,15,16,4028
10/14/2021,Wind,1,2,1908
3/11/2022,Wind,19,20,10317
3/8/2021,Wind,5,6,3070
10/23/2025,Wind,19,20,17992
8/22/2021,Wind,6,7,3212
6/19/2022,Solar,12,13,9444
1/2/2022,Wind,4,5,6918
12/17/2020,Wind,3,4,5845
3/8/2020,Wind,0,1,7440
5/22/2020,Wind,23,0,1663
8/1/2023,Wind,10,11,11387
11/12/2024,Wind,20,21,9661
6/26/2022,Solar,14,15,4430
5/13/2025,Wind,20,21,1684
10/12/2021,Wind,17,18,5195
3/26/2021,Wind,8,9,5079
6/20/2024,Wind,18,19,3344
3/3/2020,Wind,21,22,3260
11/18/2022,Wind,13,14,7173
3/14/2021,Wind,8,9,10637
11/17/2025,Wind,22,23,4027
6/25/2021,Wind,0,1,2162
5/16/2021,Wind,14,15,10947
9/22/2025,Wind,8,9,9995
2/17/2022,Wind,13,14,16410
1/8/2025,Wind,11,12,9828
3/8/2021,Wind,3,4,2869
4/8/2025,Solar,15,16,8550
9/25/2022,Wind,9,10,3647
6/17/2022,Solar,11,12,6029
2/24/2024,Wind,12,13,15371
11/7/2021,Wind,21,22,3223
8/23/2025,Wind,21,22,2569
3/1/2022,Wind,21,22,2721
4/3/2021,Wind,13,14,14891
2/13/2021,Wind,17,18,6349
12/26/2023,Wind,6,7,9160
3/13/2022,Wind,9,10,9151
6/22/2024,Wind,1,2,5101
1/15/2025,Solar,13,14,6285
8/14/2022,Wind,16,17,7767
9/13/2021,Wind,21,22,2957
6/4/2020,Wind,14,15,5751
10/6/2022,Wind,19,20,459
12/19/2022,Wind,4,5,12566
3/4/2022,Wind,9,10,4002
5/23/2023,Wind,9,10,8084
10/12/2025,Wind,2,3,5142
4/2/2022,Wind,5,6,9702
3/7/2022,Wind,16,17,9049
11/23/2022,Wind,6,7,8193
1/24/2022,Solar,11,12,4385
1/31/2021,Wind,2,3,4875
10/22/2025,Solar,13,14,7336
9/26/2024,Wind,6,7,12407
8/17/2025,Solar,17,18,9585
5/10/2023,Wind,3,4,7707
3/21/2021,Wind,15,16,8663
1/2/2020,Wind,21,22,6813
7/5/2023,Wind,13,14,12672
7/10/2022,Wind,21,22,4249
11/19/2022,Wind,19,20,3365
2/23/2024,Wind,0,1,15206
6/3/2021,Wind,22,23,1289
4/17/2021,Wind,11,12,8185
5/15/2024,Solar,18,19,4141
10/9/2022,Wind,1,2,4252
12/28/2022,Wind,17,18,15714
5/17/2021,Wind,8,9,11934
3/10/2021,Wind,17,18,10787
3/29/2020,Wind,20,21,12637
12/9/2022,Wind,11,12,3573
7/17/2022,Solar,17,18,6303
2/23/2022,Wind,18,19,1715
5/1/2020,Wind,11,12,8478
2/20/2020,Wind,12,13,12752
9/12/2023,Wind,3,4,1028
5/30/2022,Solar,8,9,2738
3/12/2020,Wind,22,23,8034
12/16/2024,Wind,18,19,3165
2/8/2022,Wind,19,20,2613
2/10/2023,Wind,19,20,1779
12/10/2024,Wind,0,1,11211
3/25/2020,Solar,10,11,5257
1/23/2023,Wind,5,6,4215
3/31/2022,Wind,3,4,3308
8/7/2020,Wind,23,0,2007
2/10/2025,Wind,18,19,6846
7/21/2021,Solar,15,16,6031
9/4/2021,Solar,10,11,2823
6/23/2025,Wind,1,2,4846
2/23/2025,Wind,15,16,13530
9/27/2024,Wind,20,21,10616
3/17/2025,Wind,0,1,5188
6/24/2025,Wind,1,2,2704
12/1/2024,Wind,19,20,7486
7/26/2021,Wind,21,22,1779
1/15/2023,Wind,12,13,19266
11/2/2020,Wind,3,4,9919
2/25/2022,Wind,20,21,2846
1/17/2025,Solar,13,14,5413
9/8/2020,Wind,23,0,895
4/12/2021,Wind,18,19,3967
7/27/2021,Wind,0,1,1566
12/17/2020,Wind,0,1,7100
4/9/2023,Wind,0,1,4433
5/1/2022,Solar,16,17,5604
10/23/2023,Wind,15,16,7230
4/6/2024,Wind,16,17,6760
3/25/2021,Wind,23,0,2424
12/29/2020,Wind,11,12,4941
4/9/2020,Wind,3,4,746
6/6/2022,Wind,8,9,3575
5/8/2020,Wind,21,22,2057
2/6/2023,Wind,10,11,7478
3/25/2024,Wind,1,2,1448
6/11/2023,Wind,1,2,1826
1/14/2025,Solar,11,12,6088
2/15/2022,Wind,18,19,13036
2/6/2025,Wind,23,0,12066
12/22/2023,Wind,19,20,15656
7/7/2020,Solar,8,9,2361
7/20/2021,Wind,1,2,4074
12/2/2021,Wind,21,22,4111
10/19/2021,Wind,11,12,8741
2/2/2022,Wind,20,21,2853
8/14/2025,Wind,3,4,2267
5/23/2023,Wind,8,9,6766
4/24/2023,Wind,18,19,6416
8/30/2021,Wind,21,22,5261
11/10/2020,Solar,11,12,2271
10/17/2023,Wind,10,11,6810
8/3/2024,Solar,12,13,8860
9/16/2021,Wind,6,7,631
5/23/2021,Wind,8,9,5138
2/15/2020,Wind,7,8,6365
3/16/2020,Wind,13,14,3587
4/9/2024,Wind,6,7,13710
5/18/2021,Solar,12,13,5550
8/4/2025,Solar,13,14,13010
1/5/2022,Wind,18,19,3791
12/1/2023,Wind,23,0,4345
7/28/2021,Wind,6,7,3178
2/24/2023,Wind,14,15,5858
7/26/2022,Wind,19,20,4218
3/18/2020,Wind,18,19,380
5/18/2025,Wind,7,8,3318
9/30/2023,Wind,8,9,1568
2/20/2020,Wind,8,9,7848
5/16/2022,Wind,20,21,691
5/27/2021,Wind,3,4,1412
2/12/2025,Solar,10,11,3450
9/13/2023,Wind,8,9,1595
6/24/2025,Wind,21,22,1094
8/21/2025,Wind,15,16,11238
9/29/2022,Wind,20,21,1057
5/1/2024,Wind,21,22,5445
12/9/2022,Wind,22,23,1529
11/25/2025,Wind,0,1,9734
10/23/2025,Wind,16,17,15398
3/21/2024,Wind,5,6,2243
5/3/2022,Solar,15,16,5540
1/14/2023,Wind,2,3,8733
10/3/2022,Wind,18,19,1731
10/6/2021,Wind,4,5,8240
1/17/2025,Wind,22,23,1503
7/11/2024,Wind,22,23,3990
2/19/2024,Wind,16,17,9227
3/8/2025,Wind,13,14,14741
10/5/2022,Wind,15,16,14688
11/24/2024,Wind,6,7,18598
5/6/2024,Wind,1,2,2849
4/10/2020,Wind,22,23,3686
7/22/2025,Wind,8,9,9162
10/23/2024,Wind,0,1,1780
11/6/2024,Wind,3,4,148
10/30/2022,Solar,14,15,5627
2/16/2024,Wind,11,12,9141
10/29/2022,Wind,12,13,9218
6/29/2024,Wind,17,18,5896
10/28/2020,Wind,15,16,11856
11/23/2020,Solar,13,14,2770
8/7/2020,Solar,17,18,2939
4/28/2021,Wind,15,16,4461
10/8/2025,Solar,17,18,4242
9/16/2024,Wind,18,19,8604
9/1/2025,Wind,10,11,8188
4/5/2025,Wind,20,21,6463
3/7/2022,Wind,17,18,7396
2/25/2023,Wind,18,19,8199
1/31/2020,Wind,8,9,5824
8/9/2022,Wind,22,23,7621
4/26/2025,Wind,16,17,4158
12/29/2023,Wind,22,23,10568
7/30/2025,Solar,15,16,9183
3/17/2023,Wind,17,18,8029
2/11/2025,Wind,1,2,5637
2/8/2021,Wind,8,9,1234
3/3/2024,Wind,3,4,2805
2/2/2024,Wind,2,3,3042
8/30/2020,Wind,5,6,3412
8/29/2024,Solar,12,13,6094
11/8/2020,Wind,5,6,4481
2/25/2024,Wind,10,11,11356
11/30/2023,Wind,20,21,1743
11/3/2022,Wind,14,15,10359
1/29/2023,Wind,16,17,2807
3/24/2025,Wind,17,18,3751
3/10/2024,Solar,11,12,4489
7/22/2022,Wind,19,20,2905
2/9/2024,Wind,19,20,9829
12/19/2024,Wind,11,12,17655
1/7/2024,Wind,5,6,7382
12/3/2020,Wind,20,21,12392
8/7/2025,Wind,3,4,930
11/15/2025,Wind,3,4,4692
11/2/2022,Wind,9,10,5751
5/12/2024,Wind,18,19,7203
3/1/2021,Wind,20,21,4546
6/25/2025,Solar,14,15,9154
6/12/2022,Wind,19,20,4471
8/9/2024,Solar,15,16,7538
7/17/2022,Wind,22,23,3664
10/7/2023,Wind,4,5,1842
10/26/2025,Wind,19,20,11977
8/1/2024,Solar,13,14,7736
11/14/2022,Wind,12,13,4986
9/6/2025,Wind,9,10,9528
3/1/2023,Wind,0,1,7633
12/13/2024,Wind,21,22,718
9/26/2025,Wind,6,7,990
6/23/2025,Wind,4,5,5544
2/27/2023,Wind,16,17,16405
1/8/2022,Wind,14,15,15893
1/23/2025,Wind,9,10,7687
3/17/2022,Wind,15,16,5379
12/25/2021,Solar,11,12,2139
7/29/2025,Solar,15,16,11049
5/17/2022,Wind,7,8,3135
2/29/2024,Wind,5,6,7464
12/13/2021,Solar,15,16,1959
1/7/2025,Wind,22,23,6904
6/15/2020,Wind,19,20,3068
2/1/2022,Wind,9,10,9308
7/24/2025,Wind,18,19,7239
3/22/2022,Solar,12,13,8895
1/22/2024,Wind,5,6,16728
8/26/2024,Wind,22,23,1669
6/20/2024,Solar,12,13,5316
5/27/2024,Wind,15,16,8313
3/27/2025,Wind,7,8,4075
9/30/2024,Wind,14,15,17990
11/14/2022,Wind,21,22,6382
7/2/2023,Wind,8,9,2882
8/7/2023,Solar,17,18,8202
4/3/2023,Wind,12,13,11111
7/8/2025,Solar,15,16,12184
9/16/2025,Wind,7,8,9343
4/13/2022,Wind,6,7,1107
6/26/2022,Wind,0,1,2699
10/26/2024,Wind,5,6,2085
5/15/2024,Wind,3,4,2598
8/4/2020,Wind,5,6,2214
9/16/2021,Wind,22,23,842
10/29/2024,Wind,1,2,1733
2/20/2025,Wind,17,18,8149
12/18/2023,Wind,8,9,2271
4/21/2025,Wind,21,22,2788
9/21/2022,Solar,16,17,6437
3/11/2025,Wind,16,17,6371
6/23/2023,Solar,11,12,7189
4/6/2023,Wind,9,10,4765
6/7/2025,Wind,4,5,6797
9/20/2025,Wind,19,20,10122
11/30/2022,Wind,1,2,1058
10/30/2025,Wind,6,7,4783
1/21/2025,Wind,8,9,2522
6/2/2024,Wind,15,16,5303
3/23/2025,Wind,6,7,4373
6/10/2024,Wind,4,5,3938
6/12/2025,Solar,14,15,5717
1/2/2025,Wind,5,6,8804
5/13/2021,Solar,15,16,5509
6/17/2022,Solar,18,19,3404
10/13/2025,Wind,23,0,6944
9/16/2020,Wind,8,9,1013
12/18/2022,Wind,7,8,6542
8/3/2024,Wind,5,6,3203
9/26/2020,Wind,15,16,11741
3/29/2020,Wind,6,7,11027
7/1/2020,Wind,8,9,3679
6/19/2023,Wind,7,8,1807
11/2/2021,Wind,23,0,2889
3/1/2022,Wind,3,4,2612
3/17/2021,Wind,23,0,5240
4/26/2022,Solar,14,15,7982
11/15/2021,Wind,23,0,1107
8/18/2023,Wind,19,20,3018
8/15/2025,Wind,0,1,4269
7/9/2020,Wind,19,20,4573
7/25/2022,Wind,21,22,7106
2/6/2023,Solar,12,13,9036
2/4/2025,Wind,3,4,1737
1/10/2020,Wind,5,6,7774
4/25/2023,Wind,7,8,2753
4/8/2024,Wind,23,0,9139
8/11/2020,Solar,16,17,3542
6/2/2025,Wind,8,9,2742
7/29/2022,Wind,21,22,2125
4/4/2024,Wind,13,14,20481
3/1/2021,Wind,22,23,4978
2/20/2025,Wind,21,22,9773
4/16/2020,Wind,19,20,1414
3/28/2025,Wind,17,18,9362
5/21/2021,Wind,1,2,9817
7/13/2020,Wind,7,8,2341
8/31/2024,Wind,3,4,4579
12/9/2024,Wind,9,10,15224
9/2/2023,Solar,13,14,6760
4/14/2024,Wind,21,22,2636
1/9/2020,Wind,0,1,6309
10/19/2020,Wind,8,9,3178
6/29/2023,Wind,19,20,4840
3/8/2022,Wind,19,20,4726
8/16/2025,Wind,4,5,7037
1/6/2022,Solar,14,15,5505
12/8/2021,Wind,22,23,5949
5/29/2023,Wind,5,6,8702
4/29/2022,Wind,19,20,4185
1/21/2024,Wind,13,14,15113
10/28/2021,Wind,2,3,4894
4/21/2025,Wind,19,20,4219
6/27/2020,Wind,6,7,3501
3/18/2025,Wind,3,4,12324
6/15/2025,Wind,1,2,2950
1/28/2023,Wind,16,17,4875
10/21/2024,Wind,0,1,7969
2/7/2023,Wind,10,11,8915
2/12/2021,Wind,18,19,8474
11/6/2025,Wind,17,18,2204
7/12/2025,Solar,17,18,7623
10/6/2021,Wind,13,14,12605
11/10/2025,Wind,14,15,12527
1/10/2023,Wind,2,3,8206
5/8/2022,Wind,0,1,4571
11/25/2024,Wind,20,21,6940
10/26/2020,Wind,21,22,7511
8/16/2022,Wind,0,1,994
4/25/2025,Solar,17,18,7637
10/6/2021,Wind,5,6,8206
11/1/2023,Wind,2,3,12791
3/27/2025,Wind,8,9,5016
10/5/2024,Wind,2,3,2709
2/26/2021,Wind,11,12,4537
10/8/2025,Wind,7,8,703
5/19/2022,Wind,9,10,5194
9/17/2021,Wind,6,7,638
12/16/2021,Wind,20,21,5347
6/24/2023,Solar,19,20,3126
2/9/2023,Solar,11,12,5239
5/13/2024,Wind,5,6,1791
10/4/2025,Wind,10,11,19412
7/17/2025,Solar,8,9,3408
7/6/2022,Wind,5,6,2998
2/11/2020,Wind,4,5,11863
8/20/2024,Wind,2,3,3228
8/29/2022,Wind,2,3,5234
8/21/2021,Wind,8,9,2289
3/22/2022,Wind,4,5,4874
2/25/2024,Wind,5,6,7291
1/17/2025,Solar,12,13,5260
12/8/2022,Wind,17,18,2074
3/27/2024,Wind,1,2,5339
10/29/2022,Wind,20,21,5791
9/25/2023,Wind,5,6,3360
5/29/2025,Wind,3,4,2576
10/14/2021,Wind,3,4,1743
10/11/2023,Solar,15,16,9015
5/20/2023,Wind,11,12,10266
5/27/2022,Solar,10,11,5628
11/26/2020,Wind,1,2,2773
6/29/2021,Wind,7,8,1489
9/30/2023,Wind,0,1,1029
7/7/2023,Solar,13,14,10199
8/18/2021,Wind,5,6,2082
5/30/2020,Solar,13,14,7142
12/3/2023,Wind,13,14,12003
1/5/2024,Wind,9,10,7892
6/5/2024,Solar,18,19,6522
9/4/2020,Wind,3,4,1556
7/20/2023,Wind,19,20,3428
5/15/2020,Wind,0,1,8261
11/23/2021,Wind,13,14,9773
12/22/2021,Wind,23,0,5802
11/13/2023,Wind,11,12,18876
11/25/2023,Wind,20,21,4410
6/29/2023,Solar,7,8,1265
6/1/2025,Wind,7,8,2320
5/5/2023,Wind,2,3,2941
3/25/2021,Solar,14,15,4960
7/7/2021,Solar,11,12,4779
1/6/2022,Wind,5,6,2049
7/16/2024,Wind,1,2,8767
1/24/2024,Wind,2,3,17178
6/26/2020,Wind,0,1,3797
6/24/2020,Solar,12,13,6632
11/30/2023,Wind,16,17,1216
2/6/2020,Wind,20,21,6009
9/5/2022,Wind,0,1,5892
8/6/2025,Solar,17,18,6728
10/27/2023,Wind,4,5,9172
7/24/2023,Wind,11,12,10535
10/14/2021,Wind,22,23,1373
1/12/2023,Wind,18,19,16129
5/31/2021,Wind,0,1,5070
11/4/2021,Wind,19,20,4199
6/20/2024,Solar,11,12,4899
4/26/2023,Solar,18,19,2020
6/29/2025,Wind,23,0,4676
1/23/2020,Wind,7,8,5287
1/30/2022,Wind,2,3,4507
8/3/2022,Solar,16,17,5552
9/13/2024,Wind,22,23,4252
4/25/2023,Wind,19,20,2273
9/25/2022,Wind,8,9,3110
2/2/2025,Wind,20,21,1338
2/16/2024,Wind,1,2,10687
8/28/2025,Wind,7,8,3117
10/26/2023,Wind,18,19,4654
5/18/2021,Wind,17,18,4730
7/18/2020,Solar,8,9,1804
6/22/2024,Solar,12,13,7746
3/17/2025,Wind,4,5,5414
6/25/2021,Solar,16,17,5149
7/26/2022,Solar,14,15,7335
6/10/2025,Solar,18,19,7100
2/16/2025,Wind,8,9,4873
4/7/2022,Wind,13,14,17696
2/3/2020,Wind,21,22,10771
10/17/2024,Wind,8,9,3165
9/3/2024,Solar,13,14,5281
7/10/2024,Wind,6,7,3100
11/26/2023,Solar,13,14,6070
8/13/2024,Wind,6,7,1141
6/7/2024,Wind,3,4,2329
4/29/2025,Wind,0,1,6877
5/23/2024,Wind,3,4,3036
4/21/2021,Solar,14,15,5592
1/14/2020,Wind,15,16,13814
1/24/2025,Wind,21,22,11590
1/8/2020,Wind,16,17,3069
4/7/2023,Wind,20,21,2704
5/23/2020,Wind,6,7,2524
2/11/2020,Wind,6,7,11631
10/6/2020,Wind,10,11,11206
2/24/2022,Wind,16,17,14179
7/6/2023,Solar,7,8,1340
6/6/2025,Wind,8,9,7508
4/6/2021,Wind,23,0,3992
9/14/2025,Wind,21,22,14751
7/20/2023,Wind,22,23,2071
10/24/2021,Wind,4,5,4056
4/3/2025,Wind,3,4,10072
3/12/2025,Solar,11,12,4529
11/27/2020,Wind,16,17,1662
4/15/2022,Wind,4,5,1294
4/25/2023,Wind,2,3,2620
4/30/2024,Wind,3,4,3529
2/21/2025,Wind,22,23,12234
3/10/2022,Wind,3,4,5858
10/10/2023,Solar,16,17,5527
5/17/2025,Wind,1,2,7119
9/29/2023,Wind,10,11,11544
3/12/2024,Wind,23,0,8268
4/24/2022,Wind,6,7,2801
2/7/2025,Wind,20,21,9209
3/11/2022,Wind,1,2,8811
11/13/2021,Wind,0,1,6028
11/21/2025,Wind,15,16,7003
3/26/2024,Wind,1,2,7721
3/21/2025,Wind,8,9,12665
8/15/2024,Solar,14,15,9758
5/28/2025,Wind,17,18,17702
12/23/2023,Wind,21,22,14387
9/17/2022,Wind,11,12,10410
8/4/2024,Solar,10,11,6165
2/1/2024,Wind,7,8,5460
1/3/2023,Wind,6,7,4994
7/15/2022,Solar,17,18,6073
2/1/2020,Wind,2,3,8897
8/26/2022,Wind,5,6,3140
11/25/2024,Wind,12,13,12182
3/30/2023,Wind,21,22,9358
9/8/2025,Solar,15,16,6288
12/4/2020,Wind,10,11,7773
12/24/2024,Wind,22,23,2401
3/5/2023,Wind,7,8,1899
8/11/2020,Wind,1,2,1697
8/26/2022,Solar,10,11,5642
7/6/2022,Wind,20,21,3478
8/22/2024,Wind,21,22,5770
12/6/2022,Wind,3,4,1862
9/1/2020,Wind,6,7,1006
9/19/2023,Wind,12,13,15144
9/9/2021,Wind,15,16,5383
11/2/2022,Wind,13,14,10158
3/5/2025,Wind,18,19,2008
7/22/2023,Wind,22,23,4175
1/5/2020,Solar,14,15,2952
6/26/2025,Wind,7,8,7668
12/18/2023,Wind,4,5,1948
8/6/2025,Wind,23,0,1318
6/26/2021,Solar,12,13,4649
2/2/2022,Wind,6,7,7485
9/18/2024,Wind,7,8,8921
2/25/2025,Wind,1,2,3638
3/14/2022,Wind,21,22,6052
10/29/2022,Wind,11,12,9396
7/19/2024,Solar,17,18,6264
8/21/2022,Solar,16,17,4951
4/10/2023,Wind,20,21,10159
11/28/2023,Wind,11,12,6161
11/4/2021,Wind,7,8,3133
3/9/2020,Wind,23,0,9741
7/10/2020,Wind,17,18,4992
1/16/2025,Wind,10,11,7073
5/19/2025,Wind,1,2,6109
7/7/2022,Solar,11,12,8621
12/10/2020,Wind,13,14,4035
10/12/2023,Solar,11,12,7762
11/29/2024,Wind,15,16,5912
10/5/2021,Wind,1,2,7372
4/15/2025,Wind,16,17,8585
5/1/2021,Wind,23,0,3890
11/16/2025,Wind,4,5,1691
3/9/2023,Wind,12,13,17554
8/27/2024,Wind,19,20,2062
11/3/2021,Wind,9,10,3955
3/5/2022,Wind,23,0,3949
2/28/2020,Wind,22,23,11274
11/23/2023,Wind,10,11,6141
